"YEAR";"TABLE";"LINK";"PATH";"DATE"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1703.dbc";"outputs/2017/SIH/dbc/RDAP1703.dbc";"2019-07-27 11:23:46"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1704.dbc";"outputs/2017/SIH/dbc/RDAP1704.dbc";"2019-07-27 11:23:47"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1705.dbc";"outputs/2017/SIH/dbc/RDAP1705.dbc";"2019-07-27 11:23:48"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1706.dbc";"outputs/2017/SIH/dbc/RDAP1706.dbc";"2019-07-27 11:23:49"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1707.dbc";"outputs/2017/SIH/dbc/RDAP1707.dbc";"2019-07-27 11:23:50"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1708.dbc";"outputs/2017/SIH/dbc/RDAP1708.dbc";"2019-07-27 11:23:51"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1709.dbc";"outputs/2017/SIH/dbc/RDAP1709.dbc";"2019-07-27 11:23:52"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1710.dbc";"outputs/2017/SIH/dbc/RDAP1710.dbc";"2019-07-27 11:23:53"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1711.dbc";"outputs/2017/SIH/dbc/RDAP1711.dbc";"2019-07-27 11:23:53"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1712.dbc";"outputs/2017/SIH/dbc/RDAP1712.dbc";"2019-07-27 11:23:54"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1701.dbc";"outputs/2017/SIH/dbc/RDBA1701.dbc";"2019-07-27 11:23:58"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1702.dbc";"outputs/2017/SIH/dbc/RDBA1702.dbc";"2019-07-27 11:24:00"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1703.dbc";"outputs/2017/SIH/dbc/RDBA1703.dbc";"2019-07-27 11:24:03"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1704.dbc";"outputs/2017/SIH/dbc/RDBA1704.dbc";"2019-07-27 11:24:07"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1705.dbc";"outputs/2017/SIH/dbc/RDBA1705.dbc";"2019-07-27 11:24:10"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1706.dbc";"outputs/2017/SIH/dbc/RDBA1706.dbc";"2019-07-27 11:24:13"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1707.dbc";"outputs/2017/SIH/dbc/RDBA1707.dbc";"2019-07-27 11:24:17"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1708.dbc";"outputs/2017/SIH/dbc/RDBA1708.dbc";"2019-07-27 11:24:20"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1709.dbc";"outputs/2017/SIH/dbc/RDBA1709.dbc";"2019-07-27 11:24:23"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1710.dbc";"outputs/2017/SIH/dbc/RDBA1710.dbc";"2019-07-27 11:24:26"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1711.dbc";"outputs/2017/SIH/dbc/RDBA1711.dbc";"2019-07-27 11:24:29"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1712.dbc";"outputs/2017/SIH/dbc/RDBA1712.dbc";"2019-07-27 11:24:33"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1701.dbc";"outputs/2017/SIH/dbc/RDCE1701.dbc";"2019-07-27 11:24:35"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1702.dbc";"outputs/2017/SIH/dbc/RDCE1702.dbc";"2019-07-27 11:24:37"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1703.dbc";"outputs/2017/SIH/dbc/RDCE1703.dbc";"2019-07-27 11:24:39"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1704.dbc";"outputs/2017/SIH/dbc/RDCE1704.dbc";"2019-07-27 11:24:42"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1705.dbc";"outputs/2017/SIH/dbc/RDCE1705.dbc";"2019-07-27 11:24:44"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1706.dbc";"outputs/2017/SIH/dbc/RDCE1706.dbc";"2019-07-27 11:24:47"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1707.dbc";"outputs/2017/SIH/dbc/RDCE1707.dbc";"2019-07-27 11:24:49"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1708.dbc";"outputs/2017/SIH/dbc/RDCE1708.dbc";"2019-07-27 11:24:51"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1709.dbc";"outputs/2017/SIH/dbc/RDCE1709.dbc";"2019-07-27 11:24:53"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1710.dbc";"outputs/2017/SIH/dbc/RDCE1710.dbc";"2019-07-27 11:24:56"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1711.dbc";"outputs/2017/SIH/dbc/RDCE1711.dbc";"2019-07-27 11:24:58"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1712.dbc";"outputs/2017/SIH/dbc/RDCE1712.dbc";"2019-07-27 11:25:00"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1701.dbc";"outputs/2017/SIH/dbc/RDDF1701.dbc";"2019-07-27 11:25:01"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1702.dbc";"outputs/2017/SIH/dbc/RDDF1702.dbc";"2019-07-27 11:25:03"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1703.dbc";"outputs/2017/SIH/dbc/RDDF1703.dbc";"2019-07-27 11:25:04"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1704.dbc";"outputs/2017/SIH/dbc/RDDF1704.dbc";"2019-07-27 11:25:05"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1705.dbc";"outputs/2017/SIH/dbc/RDDF1705.dbc";"2019-07-27 11:25:06"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1706.dbc";"outputs/2017/SIH/dbc/RDDF1706.dbc";"2019-07-27 11:25:08"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1707.dbc";"outputs/2017/SIH/dbc/RDDF1707.dbc";"2019-07-27 11:25:09"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1708.dbc";"outputs/2017/SIH/dbc/RDDF1708.dbc";"2019-07-27 11:25:11"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1709.dbc";"outputs/2017/SIH/dbc/RDDF1709.dbc";"2019-07-27 11:25:12"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1710.dbc";"outputs/2017/SIH/dbc/RDDF1710.dbc";"2019-07-27 11:25:14"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1711.dbc";"outputs/2017/SIH/dbc/RDDF1711.dbc";"2019-07-27 11:25:15"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1712.dbc";"outputs/2017/SIH/dbc/RDDF1712.dbc";"2019-07-27 11:25:17"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1701.dbc";"outputs/2017/SIH/dbc/RDES1701.dbc";"2019-07-27 11:25:18"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1702.dbc";"outputs/2017/SIH/dbc/RDES1702.dbc";"2019-07-27 11:25:20"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1703.dbc";"outputs/2017/SIH/dbc/RDES1703.dbc";"2019-07-27 11:25:21"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1704.dbc";"outputs/2017/SIH/dbc/RDES1704.dbc";"2019-07-27 11:25:23"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1705.dbc";"outputs/2017/SIH/dbc/RDES1705.dbc";"2019-07-27 11:25:24"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1706.dbc";"outputs/2017/SIH/dbc/RDES1706.dbc";"2019-07-27 11:25:26"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1707.dbc";"outputs/2017/SIH/dbc/RDES1707.dbc";"2019-07-27 11:25:27"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1708.dbc";"outputs/2017/SIH/dbc/RDES1708.dbc";"2019-07-27 11:25:29"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1709.dbc";"outputs/2017/SIH/dbc/RDES1709.dbc";"2019-07-27 11:25:30"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1710.dbc";"outputs/2017/SIH/dbc/RDES1710.dbc";"2019-07-27 11:25:31"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1711.dbc";"outputs/2017/SIH/dbc/RDES1711.dbc";"2019-07-27 11:25:33"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1712.dbc";"outputs/2017/SIH/dbc/RDES1712.dbc";"2019-07-27 11:25:35"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1701.dbc";"outputs/2017/SIH/dbc/RDGO1701.dbc";"2019-07-27 11:25:37"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1702.dbc";"outputs/2017/SIH/dbc/RDGO1702.dbc";"2019-07-27 11:25:39"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1703.dbc";"outputs/2017/SIH/dbc/RDGO1703.dbc";"2019-07-27 11:25:40"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1704.dbc";"outputs/2017/SIH/dbc/RDGO1704.dbc";"2019-07-27 11:25:43"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1705.dbc";"outputs/2017/SIH/dbc/RDGO1705.dbc";"2019-07-27 11:25:44"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1706.dbc";"outputs/2017/SIH/dbc/RDGO1706.dbc";"2019-07-27 11:25:46"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1707.dbc";"outputs/2017/SIH/dbc/RDGO1707.dbc";"2019-07-27 11:25:48"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1708.dbc";"outputs/2017/SIH/dbc/RDGO1708.dbc";"2019-07-27 11:25:50"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1709.dbc";"outputs/2017/SIH/dbc/RDGO1709.dbc";"2019-07-27 11:25:52"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1710.dbc";"outputs/2017/SIH/dbc/RDGO1710.dbc";"2019-07-27 11:25:54"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1711.dbc";"outputs/2017/SIH/dbc/RDGO1711.dbc";"2019-07-27 11:25:56"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1712.dbc";"outputs/2017/SIH/dbc/RDGO1712.dbc";"2019-07-27 11:25:58"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1701.dbc";"outputs/2017/SIH/dbc/RDMA1701.dbc";"2019-07-27 11:26:00"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1702.dbc";"outputs/2017/SIH/dbc/RDMA1702.dbc";"2019-07-27 11:26:01"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1703.dbc";"outputs/2017/SIH/dbc/RDMA1703.dbc";"2019-07-27 11:26:03"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1704.dbc";"outputs/2017/SIH/dbc/RDMA1704.dbc";"2019-07-27 11:26:05"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1705.dbc";"outputs/2017/SIH/dbc/RDMA1705.dbc";"2019-07-27 11:26:08"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1706.dbc";"outputs/2017/SIH/dbc/RDMA1706.dbc";"2019-07-27 11:26:10"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1707.dbc";"outputs/2017/SIH/dbc/RDMA1707.dbc";"2019-07-27 11:26:12"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1708.dbc";"outputs/2017/SIH/dbc/RDMA1708.dbc";"2019-07-27 11:26:14"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1709.dbc";"outputs/2017/SIH/dbc/RDMA1709.dbc";"2019-07-27 11:26:16"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1710.dbc";"outputs/2017/SIH/dbc/RDMA1710.dbc";"2019-07-27 11:26:19"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1711.dbc";"outputs/2017/SIH/dbc/RDMA1711.dbc";"2019-07-27 11:26:20"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1712.dbc";"outputs/2017/SIH/dbc/RDMA1712.dbc";"2019-07-27 11:26:22"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1701.dbc";"outputs/2017/SIH/dbc/RDMG1701.dbc";"2019-07-27 11:26:26"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1702.dbc";"outputs/2017/SIH/dbc/RDMG1702.dbc";"2019-07-27 11:26:30"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1703.dbc";"outputs/2017/SIH/dbc/RDMG1703.dbc";"2019-07-27 11:26:34"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1704.dbc";"outputs/2017/SIH/dbc/RDMG1704.dbc";"2019-07-27 11:26:39"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1705.dbc";"outputs/2017/SIH/dbc/RDMG1705.dbc";"2019-07-27 11:26:45"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1706.dbc";"outputs/2017/SIH/dbc/RDMG1706.dbc";"2019-07-27 11:26:50"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1707.dbc";"outputs/2017/SIH/dbc/RDMG1707.dbc";"2019-07-27 11:26:55"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1708.dbc";"outputs/2017/SIH/dbc/RDMG1708.dbc";"2019-07-27 11:26:59"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1709.dbc";"outputs/2017/SIH/dbc/RDMG1709.dbc";"2019-07-27 11:27:03"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1710.dbc";"outputs/2017/SIH/dbc/RDMG1710.dbc";"2019-07-27 11:27:08"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1711.dbc";"outputs/2017/SIH/dbc/RDMG1711.dbc";"2019-07-27 11:27:13"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1712.dbc";"outputs/2017/SIH/dbc/RDMG1712.dbc";"2019-07-27 11:27:18"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMS1701.dbc";"outputs/2017/SIH/dbc/RDMS1701.dbc";"2019-07-27 11:27:19"
"2017";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMS1702.dbc";"outputs/2017/SIH/dbc/RDMS1702.dbc";"2019-07-27 11:27:20"
