"YEAR";"TABLE";"LINK";"PATH";"DATE"
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1807.dbc";"outputs/2018/SIH/dbc/RDAP1807.dbc";2019-07-29 09:36:57
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1808.dbc";"outputs/2018/SIH/dbc/RDAP1808.dbc";2019-07-29 09:36:58
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1809.dbc";"outputs/2018/SIH/dbc/RDAP1809.dbc";2019-07-29 09:36:59
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1810.dbc";"outputs/2018/SIH/dbc/RDAP1810.dbc";2019-07-29 09:37:00
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1811.dbc";"outputs/2018/SIH/dbc/RDAP1811.dbc";2019-07-29 09:37:01
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDAP1812.dbc";"outputs/2018/SIH/dbc/RDAP1812.dbc";2019-07-29 09:37:01
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1801.dbc";"outputs/2018/SIH/dbc/RDBA1801.dbc";2019-07-29 09:37:05
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1802.dbc";"outputs/2018/SIH/dbc/RDBA1802.dbc";2019-07-29 09:37:08
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1803.dbc";"outputs/2018/SIH/dbc/RDBA1803.dbc";2019-07-29 09:37:11
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1804.dbc";"outputs/2018/SIH/dbc/RDBA1804.dbc";2019-07-29 09:37:16
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1805.dbc";"outputs/2018/SIH/dbc/RDBA1805.dbc";2019-07-29 09:37:19
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1806.dbc";"outputs/2018/SIH/dbc/RDBA1806.dbc";2019-07-29 09:37:23
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1807.dbc";"outputs/2018/SIH/dbc/RDBA1807.dbc";2019-07-29 09:37:26
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1808.dbc";"outputs/2018/SIH/dbc/RDBA1808.dbc";2019-07-29 09:37:30
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1809.dbc";"outputs/2018/SIH/dbc/RDBA1809.dbc";2019-07-29 09:37:34
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1810.dbc";"outputs/2018/SIH/dbc/RDBA1810.dbc";2019-07-29 09:37:38
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1811.dbc";"outputs/2018/SIH/dbc/RDBA1811.dbc";2019-07-29 09:37:41
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDBA1812.dbc";"outputs/2018/SIH/dbc/RDBA1812.dbc";2019-07-29 09:37:44
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1801.dbc";"outputs/2018/SIH/dbc/RDCE1801.dbc";2019-07-29 09:37:46
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1802.dbc";"outputs/2018/SIH/dbc/RDCE1802.dbc";2019-07-29 09:37:49
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1803.dbc";"outputs/2018/SIH/dbc/RDCE1803.dbc";2019-07-29 09:37:51
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1804.dbc";"outputs/2018/SIH/dbc/RDCE1804.dbc";2019-07-29 09:37:53
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1805.dbc";"outputs/2018/SIH/dbc/RDCE1805.dbc";2019-07-29 09:37:56
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1806.dbc";"outputs/2018/SIH/dbc/RDCE1806.dbc";2019-07-29 09:37:58
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1807.dbc";"outputs/2018/SIH/dbc/RDCE1807.dbc";2019-07-29 09:38:01
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1808.dbc";"outputs/2018/SIH/dbc/RDCE1808.dbc";2019-07-29 09:38:04
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1809.dbc";"outputs/2018/SIH/dbc/RDCE1809.dbc";2019-07-29 09:38:06
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1810.dbc";"outputs/2018/SIH/dbc/RDCE1810.dbc";2019-07-29 09:38:09
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1811.dbc";"outputs/2018/SIH/dbc/RDCE1811.dbc";2019-07-29 09:38:11
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDCE1812.dbc";"outputs/2018/SIH/dbc/RDCE1812.dbc";2019-07-29 09:38:13
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1801.dbc";"outputs/2018/SIH/dbc/RDDF1801.dbc";2019-07-29 09:38:15
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1802.dbc";"outputs/2018/SIH/dbc/RDDF1802.dbc";2019-07-29 09:38:16
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1803.dbc";"outputs/2018/SIH/dbc/RDDF1803.dbc";2019-07-29 09:38:18
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1804.dbc";"outputs/2018/SIH/dbc/RDDF1804.dbc";2019-07-29 09:38:19
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1805.dbc";"outputs/2018/SIH/dbc/RDDF1805.dbc";2019-07-29 09:38:21
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1806.dbc";"outputs/2018/SIH/dbc/RDDF1806.dbc";2019-07-29 09:38:22
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1807.dbc";"outputs/2018/SIH/dbc/RDDF1807.dbc";2019-07-29 09:38:23
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1808.dbc";"outputs/2018/SIH/dbc/RDDF1808.dbc";2019-07-29 09:38:25
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1809.dbc";"outputs/2018/SIH/dbc/RDDF1809.dbc";2019-07-29 09:38:27
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1810.dbc";"outputs/2018/SIH/dbc/RDDF1810.dbc";2019-07-29 09:38:28
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1811.dbc";"outputs/2018/SIH/dbc/RDDF1811.dbc";2019-07-29 09:38:29
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDDF1812.dbc";"outputs/2018/SIH/dbc/RDDF1812.dbc";2019-07-29 09:38:30
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1801.dbc";"outputs/2018/SIH/dbc/RDES1801.dbc";2019-07-29 09:38:32
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1802.dbc";"outputs/2018/SIH/dbc/RDES1802.dbc";2019-07-29 09:38:34
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1803.dbc";"outputs/2018/SIH/dbc/RDES1803.dbc";2019-07-29 09:38:35
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1804.dbc";"outputs/2018/SIH/dbc/RDES1804.dbc";2019-07-29 09:38:36
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1805.dbc";"outputs/2018/SIH/dbc/RDES1805.dbc";2019-07-29 09:38:38
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1806.dbc";"outputs/2018/SIH/dbc/RDES1806.dbc";2019-07-29 09:38:40
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1807.dbc";"outputs/2018/SIH/dbc/RDES1807.dbc";2019-07-29 09:38:42
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1808.dbc";"outputs/2018/SIH/dbc/RDES1808.dbc";2019-07-29 09:38:43
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1809.dbc";"outputs/2018/SIH/dbc/RDES1809.dbc";2019-07-29 09:38:45
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1810.dbc";"outputs/2018/SIH/dbc/RDES1810.dbc";2019-07-29 09:38:47
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1811.dbc";"outputs/2018/SIH/dbc/RDES1811.dbc";2019-07-29 09:38:48
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDES1812.dbc";"outputs/2018/SIH/dbc/RDES1812.dbc";2019-07-29 09:38:49
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1801.dbc";"outputs/2018/SIH/dbc/RDGO1801.dbc";2019-07-29 09:38:51
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1802.dbc";"outputs/2018/SIH/dbc/RDGO1802.dbc";2019-07-29 09:38:53
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1803.dbc";"outputs/2018/SIH/dbc/RDGO1803.dbc";2019-07-29 09:38:55
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1804.dbc";"outputs/2018/SIH/dbc/RDGO1804.dbc";2019-07-29 09:38:57
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1805.dbc";"outputs/2018/SIH/dbc/RDGO1805.dbc";2019-07-29 09:38:59
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1806.dbc";"outputs/2018/SIH/dbc/RDGO1806.dbc";2019-07-29 09:39:01
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1807.dbc";"outputs/2018/SIH/dbc/RDGO1807.dbc";2019-07-29 09:39:03
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1808.dbc";"outputs/2018/SIH/dbc/RDGO1808.dbc";2019-07-29 09:39:05
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1809.dbc";"outputs/2018/SIH/dbc/RDGO1809.dbc";2019-07-29 09:39:07
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1810.dbc";"outputs/2018/SIH/dbc/RDGO1810.dbc";2019-07-29 09:39:09
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1811.dbc";"outputs/2018/SIH/dbc/RDGO1811.dbc";2019-07-29 09:39:11
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDGO1812.dbc";"outputs/2018/SIH/dbc/RDGO1812.dbc";2019-07-29 09:39:13
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1801.dbc";"outputs/2018/SIH/dbc/RDMA1801.dbc";2019-07-29 09:39:15
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1802.dbc";"outputs/2018/SIH/dbc/RDMA1802.dbc";2019-07-29 09:39:17
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1803.dbc";"outputs/2018/SIH/dbc/RDMA1803.dbc";2019-07-29 09:39:20
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1804.dbc";"outputs/2018/SIH/dbc/RDMA1804.dbc";2019-07-29 09:39:22
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1805.dbc";"outputs/2018/SIH/dbc/RDMA1805.dbc";2019-07-29 09:39:24
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1806.dbc";"outputs/2018/SIH/dbc/RDMA1806.dbc";2019-07-29 09:39:27
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1807.dbc";"outputs/2018/SIH/dbc/RDMA1807.dbc";2019-07-29 09:39:29
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1808.dbc";"outputs/2018/SIH/dbc/RDMA1808.dbc";2019-07-29 09:39:31
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1809.dbc";"outputs/2018/SIH/dbc/RDMA1809.dbc";2019-07-29 09:39:34
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1810.dbc";"outputs/2018/SIH/dbc/RDMA1810.dbc";2019-07-29 09:39:36
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1811.dbc";"outputs/2018/SIH/dbc/RDMA1811.dbc";2019-07-29 09:39:38
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMA1812.dbc";"outputs/2018/SIH/dbc/RDMA1812.dbc";2019-07-29 09:39:40
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1801.dbc";"outputs/2018/SIH/dbc/RDMG1801.dbc";2019-07-29 09:39:45
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1802.dbc";"outputs/2018/SIH/dbc/RDMG1802.dbc";2019-07-29 09:39:49
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1803.dbc";"outputs/2018/SIH/dbc/RDMG1803.dbc";2019-07-29 09:39:54
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1804.dbc";"outputs/2018/SIH/dbc/RDMG1804.dbc";2019-07-29 09:39:59
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1805.dbc";"outputs/2018/SIH/dbc/RDMG1805.dbc";2019-07-29 09:40:04
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1806.dbc";"outputs/2018/SIH/dbc/RDMG1806.dbc";2019-07-29 09:40:08
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1807.dbc";"outputs/2018/SIH/dbc/RDMG1807.dbc";2019-07-29 09:40:13
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1808.dbc";"outputs/2018/SIH/dbc/RDMG1808.dbc";2019-07-29 09:40:19
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1809.dbc";"outputs/2018/SIH/dbc/RDMG1809.dbc";2019-07-29 09:40:23
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1810.dbc";"outputs/2018/SIH/dbc/RDMG1810.dbc";2019-07-29 09:40:27
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1811.dbc";"outputs/2018/SIH/dbc/RDMG1811.dbc";2019-07-29 09:40:31
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMG1812.dbc";"outputs/2018/SIH/dbc/RDMG1812.dbc";2019-07-29 09:40:36
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMS1801.dbc";"outputs/2018/SIH/dbc/RDMS1801.dbc";2019-07-29 09:40:38
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMS1802.dbc";"outputs/2018/SIH/dbc/RDMS1802.dbc";2019-07-29 09:40:39
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMS1803.dbc";"outputs/2018/SIH/dbc/RDMS1803.dbc";2019-07-29 09:40:40
"2018";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDMS1804.dbc";"outputs/2018/SIH/dbc/RDMS1804.dbc";2019-07-29 09:40:42
