"YEAR";"TABLE";"LINK";"PATH";"DATE"
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAL2209.dbc";"outputs/2022/SIA/dbc/PAAL2209.dbc";2023-08-15 20:54:33.539991
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAL2210.dbc";"outputs/2022/SIA/dbc/PAAL2210.dbc";2023-08-15 20:54:50.583344
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAL2211.dbc";"outputs/2022/SIA/dbc/PAAL2211.dbc";2023-08-15 20:55:08.710303
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAL2212.dbc";"outputs/2022/SIA/dbc/PAAL2212.dbc";2023-08-15 20:55:25.352809
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2201.dbc";"outputs/2022/SIA/dbc/PAAM2201.dbc";2023-08-15 20:55:43.726347
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2202.dbc";"outputs/2022/SIA/dbc/PAAM2202.dbc";2023-08-15 20:56:02.693139
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2203.dbc";"outputs/2022/SIA/dbc/PAAM2203.dbc";2023-08-15 20:56:25.400872
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2204.dbc";"outputs/2022/SIA/dbc/PAAM2204.dbc";2023-08-15 20:56:45.921193
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2205.dbc";"outputs/2022/SIA/dbc/PAAM2205.dbc";2023-08-15 20:57:09.068843
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2206.dbc";"outputs/2022/SIA/dbc/PAAM2206.dbc";2023-08-15 20:57:34.433129
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2207.dbc";"outputs/2022/SIA/dbc/PAAM2207.dbc";2023-08-15 20:57:57.23668
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2208.dbc";"outputs/2022/SIA/dbc/PAAM2208.dbc";2023-08-15 20:58:22.446098
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2209.dbc";"outputs/2022/SIA/dbc/PAAM2209.dbc";2023-08-15 20:58:43.407166
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2210.dbc";"outputs/2022/SIA/dbc/PAAM2210.dbc";2023-08-15 20:59:04.068665
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2211.dbc";"outputs/2022/SIA/dbc/PAAM2211.dbc";2023-08-15 20:59:29.424368
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM2212.dbc";"outputs/2022/SIA/dbc/PAAM2212.dbc";2023-08-15 20:59:51.678611
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2201.dbc";"outputs/2022/SIA/dbc/PAAP2201.dbc";2023-08-15 20:59:53.616299
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2202.dbc";"outputs/2022/SIA/dbc/PAAP2202.dbc";2023-08-15 20:59:55.979445
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2203.dbc";"outputs/2022/SIA/dbc/PAAP2203.dbc";2023-08-15 20:59:58.620081
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2204.dbc";"outputs/2022/SIA/dbc/PAAP2204.dbc";2023-08-15 21:00:00.658127
